sequence_id	token_id	morpheme	tag	sequence
seq_1893	5	pa	NOUN	na ma ka ja ch pa
seq_1894	0	ta	NOUN	ta dh pa
seq_1894	1	dh	VERB	ta dh pa
seq_1894	2	pa	NOUN	ta dh pa
seq_1895	0	ku	NOUN	ku pa dh dh bh
seq_1895	1	pa	NOUN	ku pa dh dh bh
seq_1895	2	dh	VERB	ku pa dh dh bh
seq_1895	3	dh	VERB	ku pa dh dh bh
seq_1895	4	bh	VERB	ku pa dh dh bh
seq_1896	0	sa	NOUN	sa ga nan
seq_1896	1	ga	ADJ	sa ga nan
seq_1896	2	nan	NOUN	sa ga nan
seq_1897	0	nan	NOUN	nan mu na
seq_1897	1	mu	NOUN	nan mu na
seq_1897	2	na	NOUN	nan mu na
seq_1898	0	sa	NOUN	sa la na
seq_1898	1	la	ADJ	sa la na
seq_1898	2	na	NOUN	sa la na
seq_1899	0	pa	NOUN	pa nan ku
seq_1899	1	nan	NOUN	pa nan ku
seq_1899	2	ku	NOUN	pa nan ku
seq_1900	0	da	VERB	da pa ku ma pa
seq_1900	1	pa	NOUN	da pa ku ma pa
seq_1900	2	ku	NOUN	da pa ku ma pa
seq_1900	3	ma	NOUN	da pa ku ma pa
seq_1900	4	pa	NOUN	da pa ku ma pa
seq_1901	0	ch	NOUN	ch la ga
seq_1901	1	la	ADJ	ch la ga
seq_1901	2	ga	ADJ	ch la ga
seq_1902	0	bh	VERB	bh la nan ka na
seq_1902	1	la	ADJ	bh la nan ka na
seq_1902	2	nan	NOUN	bh la nan ka na
seq_1902	3	ka	NOUN	bh la nan ka na
seq_1902	4	na	NOUN	bh la nan ka na
seq_1903	0	ku	NOUN	ku ra ra
seq_1903	1	ra	NOUN	ku ra ra
seq_1903	2	ra	NOUN	ku ra ra
seq_1904	0	ka	NOUN	ka pa ku da dh ta
seq_1904	1	pa	NOUN	ka pa ku da dh ta
seq_1904	2	ku	NOUN	ka pa ku da dh ta
seq_1904	3	da	VERB	ka pa ku da dh ta
seq_1904	4	dh	VERB	ka pa ku da dh ta
seq_1904	5	ta	NOUN	ka pa ku da dh ta
seq_1905	0	ma	NOUN	ma ga ra
seq_1905	1	ga	ADJ	ma ga ra
seq_1905	2	ra	NOUN	ma ga ra
seq_1906	0	sa	NOUN	sa ma ba la
seq_1906	1	ma	NOUN	sa ma ba la
seq_1906	2	ba	ADJ	sa ma ba la
seq_1906	3	la	ADJ	sa ma ba la
seq_1907	0	na	NOUN	na ma ta
seq_1907	1	ma	NOUN	na ma ta
seq_1907	2	ta	NOUN	na ma ta
seq_1908	0	sa	NOUN	sa ma ta
seq_1908	1	ma	NOUN	sa ma ta
seq_1908	2	ta	NOUN	sa ma ta
seq_1909	0	la	ADJ	la si na na
seq_1909	1	si	VERB	la si na na
seq_1909	2	na	NOUN	la si na na
seq_1909	3	na	NOUN	la si na na
seq_1910	0	ja	VERB	ja pa ga
seq_1910	1	pa	NOUN	ja pa ga
seq_1910	2	ga	ADJ	ja pa ga
seq_1911	0	sa	NOUN	sa ka ka ha
seq_1911	1	ka	NOUN	sa ka ka ha
seq_1911	2	ka	NOUN	sa ka ka ha
seq_1911	3	ha	NOUN	sa ka ka ha
seq_1912	0	pa	NOUN	pa ba sa nan pa
seq_1912	1	ba	ADJ	pa ba sa nan pa
seq_1912	2	sa	NOUN	pa ba sa nan pa
seq_1912	3	nan	NOUN	pa ba sa nan pa
seq_1912	4	pa	NOUN	pa ba sa nan pa
seq_1913	0	ta	NOUN	ta na pa
seq_1913	1	na	NOUN	ta na pa
seq_1913	2	pa	NOUN	ta na pa
seq_1914	0	ta	NOUN	ta pa sa la pa
seq_1914	1	pa	NOUN	ta pa sa la pa
seq_1914	2	sa	NOUN	ta pa sa la pa
seq_1914	3	la	ADJ	ta pa sa la pa
seq_1914	4	pa	NOUN	ta pa sa la pa
seq_1915	0	ma	NOUN	ma nan ra ka mu
seq_1915	1	nan	NOUN	ma nan ra ka mu
seq_1915	2	ra	NOUN	ma nan ra ka mu
seq_1915	3	ka	NOUN	ma nan ra ka mu
seq_1915	4	mu	NOUN	ma nan ra ka mu
seq_1916	0	ta	NOUN	ta ta ka ma dh
seq_1916	1	ta	NOUN	ta ta ka ma dh
seq_1916	2	ka	NOUN	ta ta ka ma dh
seq_1916	3	ma	NOUN	ta ta ka ma dh
seq_1916	4	dh	VERB	ta ta ka ma dh
seq_1917	0	ta	NOUN	ta pa nan
seq_1917	1	pa	NOUN	ta pa nan
seq_1917	2	nan	NOUN	ta pa nan
seq_1918	0	ka	NOUN	ka ta ka sa
seq_1918	1	ta	NOUN	ka ta ka sa
seq_1918	2	ka	NOUN	ka ta ka sa
seq_1918	3	sa	NOUN	ka ta ka sa
seq_1919	0	pa	NOUN	pa na ku
seq_1919	1	na	NOUN	pa na ku
seq_1919	2	ku	NOUN	pa na ku
seq_1920	0	ka	NOUN	ka nan sa
seq_1920	1	nan	NOUN	ka nan sa
seq_1920	2	sa	NOUN	ka nan sa
seq_1921	0	ch	NOUN	ch ba ka ba la
seq_1921	1	ba	ADJ	ch ba ka ba la
seq_1921	2	ka	NOUN	ch ba ka ba la
seq_1921	3	ba	ADJ	ch ba ka ba la
seq_1921	4	la	ADJ	ch ba ka ba la
seq_1922	0	da	VERB	da ja pa
seq_1922	1	ja	VERB	da ja pa
seq_1922	2	pa	NOUN	da ja pa
seq_1923	0	dh	VERB	dh ma ka ka
seq_1923	1	ma	NOUN	dh ma ka ka
seq_1923	2	ka	NOUN	dh ma ka ka
seq_1923	3	ka	NOUN	dh ma ka ka
seq_1924	0	la	ADJ	la ra ta
seq_1924	1	ra	NOUN	la ra ta
seq_1924	2	ta	NOUN	la ra ta
seq_1925	0	ta	NOUN	ta ka pa
seq_1925	1	ka	NOUN	ta ka pa
seq_1925	2	pa	NOUN	ta ka pa
seq_1926	0	ka	NOUN	ka ja ra
seq_1926	1	ja	VERB	ka ja ra
seq_1926	2	ra	NOUN	ka ja ra
seq_1927	0	gh	NOUN	gh nan sa
seq_1927	1	nan	NOUN	gh nan sa
seq_1927	2	sa	NOUN	gh nan sa
seq_1928	0	ja	VERB	ja na ra pu
seq_1928	1	na	NOUN	ja na ra pu
seq_1928	2	ra	NOUN	ja na ra pu
seq_1928	3	pu	ADJ	ja na ra pu
seq_1929	0	ra	NOUN	ra ka na na
seq_1929	1	ka	NOUN	ra ka na na
seq_1929	2	na	NOUN	ra ka na na
seq_1929	3	na	NOUN	ra ka na na
seq_1930	0	la	ADJ	la pa pa ch
seq_1930	1	pa	NOUN	la pa pa ch
seq_1930	2	pa	NOUN	la pa pa ch
seq_1930	3	ch	NOUN	la pa pa ch
seq_1931	0	dh	VERB	dh ba na ra
seq_1931	1	ba	ADJ	dh ba na ra
seq_1931	2	na	NOUN	dh ba na ra
seq_1931	3	ra	NOUN	dh ba na ra
seq_1932	0	ka	NOUN	ka sa ka gh ta
seq_1932	1	sa	NOUN	ka sa ka gh ta
seq_1932	2	ka	NOUN	ka sa ka gh ta
seq_1932	3	gh	NOUN	ka sa ka gh ta
seq_1932	4	ta	NOUN	ka sa ka gh ta
seq_1933	0	ka	NOUN	ka ka ra
seq_1933	1	ka	NOUN	ka ka ra
seq_1933	2	ra	NOUN	ka ka ra
seq_1934	0	ja	VERB	ja la na pa ka ka ra na
seq_1934	1	la	ADJ	ja la na pa ka ka ra na
seq_1934	2	na	NOUN	ja la na pa ka ka ra na
seq_1934	3	pa	NOUN	ja la na pa ka ka ra na
seq_1934	4	ka	NOUN	ja la na pa ka ka ra na
seq_1934	5	ka	NOUN	ja la na pa ka ka ra na
seq_1934	6	ra	NOUN	ja la na pa ka ka ra na
seq_1934	7	na	NOUN	ja la na pa ka ka ra na
seq_1935	0	sa	NOUN	sa la la la la
seq_1935	1	la	ADJ	sa la la la la
seq_1935	2	la	ADJ	sa la la la la
seq_1935	3	la	ADJ	sa la la la la
seq_1935	4	la	ADJ	sa la la la la
seq_1936	0	bh	VERB	bh ra pa ra
seq_1936	1	ra	NOUN	bh ra pa ra
seq_1936	2	pa	NOUN	bh ra pa ra
seq_1936	3	ra	NOUN	bh ra pa ra
seq_1937	0	na	NOUN	na ga pa ra
seq_1937	1	ga	ADJ	na ga pa ra
seq_1937	2	pa	NOUN	na ga pa ra
seq_1937	3	ra	NOUN	na ga pa ra
seq_1938	0	gh	NOUN	gh sa pa
seq_1938	1	sa	NOUN	gh sa pa
seq_1938	2	pa	NOUN	gh sa pa
seq_1939	0	sa	NOUN	sa na ma
seq_1939	1	na	NOUN	sa na ma
seq_1939	2	ma	NOUN	sa na ma
seq_1940	0	na	NOUN	na ma nan
seq_1940	1	ma	NOUN	na ma nan
seq_1940	2	nan	NOUN	na ma nan
seq_1941	0	ch	NOUN	ch ku ra
seq_1941	1	ku	NOUN	ch ku ra
seq_1941	2	ra	NOUN	ch ku ra
seq_1942	0	ta	NOUN	ta sa pa
seq_1942	1	sa	NOUN	ta sa pa
seq_1942	2	pa	NOUN	ta sa pa
seq_1943	0	ra	NOUN	ra da ta ra
seq_1943	1	da	VERB	ra da ta ra
seq_1943	2	ta	NOUN	ra da ta ra
seq_1943	3	ra	NOUN	ra da ta ra
seq_1944	0	gh	NOUN	gh nan pa
seq_1944	1	nan	NOUN	gh nan pa
seq_1944	2	pa	NOUN	gh nan pa
seq_1945	0	pa	NOUN	pa la pa pr ga
seq_1945	1	la	ADJ	pa la pa pr ga
seq_1945	2	pa	NOUN	pa la pa pr ga
seq_1945	3	pr	ADP	pa la pa pr ga
seq_1945	4	ga	ADJ	pa la pa pr ga
seq_1946	0	ka	NOUN	ka sa nan
seq_1946	1	sa	NOUN	ka sa nan
seq_1946	2	nan	NOUN	ka sa nan
seq_1947	0	ch	NOUN	ch ku la ta sa
seq_1947	1	ku	NOUN	ch ku la ta sa
seq_1947	2	la	ADJ	ch ku la ta sa
seq_1947	3	ta	NOUN	ch ku la ta sa
seq_1947	4	sa	NOUN	ch ku la ta sa
seq_1948	0	sa	NOUN	sa na nan na
seq_1948	1	na	NOUN	sa na nan na
seq_1948	2	nan	NOUN	sa na nan na
seq_1948	3	na	NOUN	sa na nan na
seq_1949	0	la	ADJ	la ba na pa
seq_1949	1	ba	ADJ	la ba na pa
seq_1949	2	na	NOUN	la ba na pa
seq_1949	3	pa	NOUN	la ba na pa
seq_1950	0	la	ADJ	la na ta ba
seq_1950	1	na	NOUN	la na ta ba
seq_1950	2	ta	NOUN	la na ta ba
seq_1950	3	ba	ADJ	la na ta ba
seq_1951	0	ch	NOUN	ch nan sa
seq_1951	1	nan	NOUN	ch nan sa
seq_1951	2	sa	NOUN	ch nan sa
seq_1952	0	ka	NOUN	ka na pa ta
seq_1952	1	na	NOUN	ka na pa ta
seq_1952	2	pa	NOUN	ka na pa ta
seq_1952	3	ta	NOUN	ka na pa ta
seq_1953	0	ta	NOUN	ta pa pa sa ma
seq_1953	1	pa	NOUN	ta pa pa sa ma
seq_1953	2	pa	NOUN	ta pa pa sa ma
seq_1953	3	sa	NOUN	ta pa pa sa ma
seq_1953	4	ma	NOUN	ta pa pa sa ma
seq_1954	0	ch	NOUN	ch ka ba ha
seq_1954	1	ka	NOUN	ch ka ba ha
seq_1954	2	ba	ADJ	ch ka ba ha
seq_1954	3	ha	NOUN	ch ka ba ha
seq_1955	0	ka	NOUN	ka na la la
seq_1955	1	na	NOUN	ka na la la
seq_1955	2	la	ADJ	ka na la la
seq_1955	3	la	ADJ	ka na la la
seq_1956	0	pa	NOUN	pa ta ka pa
seq_1956	1	ta	NOUN	pa ta ka pa
seq_1956	2	ka	NOUN	pa ta ka pa
seq_1956	3	pa	NOUN	pa ta ka pa
seq_1957	0	la	ADJ	la na pa
seq_1957	1	na	NOUN	la na pa
seq_1957	2	pa	NOUN	la na pa
seq_1958	0	na	NOUN	na na ma pa
seq_1958	1	na	NOUN	na na ma pa
seq_1958	2	ma	NOUN	na na ma pa
seq_1958	3	pa	NOUN	na na ma pa
seq_1959	0	pa	NOUN	pa ku g
seq_1959	1	ku	NOUN	pa ku g
seq_1959	2	g	NOUN	pa ku g
seq_1960	0	pa	NOUN	pa ma ra pu
seq_1960	1	ma	NOUN	pa ma ra pu
seq_1960	2	ra	NOUN	pa ma ra pu
seq_1960	3	pu	ADJ	pa ma ra pu
seq_1961	0	pa	NOUN	pa an ka na ra ga ch
seq_1961	1	an	ADP	pa an ka na ra ga ch
seq_1961	2	ka	NOUN	pa an ka na ra ga ch
seq_1961	3	na	NOUN	pa an ka na ra ga ch
seq_1961	4	ra	NOUN	pa an ka na ra ga ch
seq_1961	5	ga	ADJ	pa an ka na ra ga ch
seq_1961	6	ch	NOUN	pa an ka na ra ga ch
seq_1962	0	sa	NOUN	sa dh pa
seq_1962	1	dh	VERB	sa dh pa
seq_1962	2	pa	NOUN	sa dh pa
seq_1963	0	la	ADJ	la ka da
seq_1963	1	ka	NOUN	la ka da
seq_1963	2	da	VERB	la ka da
seq_1964	0	ka	NOUN	ka la nan
seq_1964	1	la	ADJ	ka la nan
seq_1964	2	nan	NOUN	ka la nan
seq_1965	0	pa	NOUN	pa pa ha
seq_1965	1	pa	NOUN	pa pa ha
seq_1965	2	ha	NOUN	pa pa ha
seq_1966	0	na	NOUN	na ku pa dh na
seq_1966	1	ku	NOUN	na ku pa dh na
seq_1966	2	pa	NOUN	na ku pa dh na
seq_1966	3	dh	VERB	na ku pa dh na
seq_1966	4	na	NOUN	na ku pa dh na
seq_1967	0	pa	NOUN	pa la ba
seq_1967	1	la	ADJ	pa la ba
seq_1967	2	ba	ADJ	pa la ba
seq_1968	0	dh	VERB	dh na sa ka pa
seq_1968	1	na	NOUN	dh na sa ka pa
seq_1968	2	sa	NOUN	dh na sa ka pa
seq_1968	3	ka	NOUN	dh na sa ka pa
seq_1968	4	pa	NOUN	dh na sa ka pa
seq_1969	0	ba	ADJ	ba pa ka
seq_1969	1	pa	NOUN	ba pa ka
seq_1969	2	ka	NOUN	ba pa ka
seq_1970	0	na	NOUN	na ka ka ta
seq_1970	1	ka	NOUN	na ka ka ta
seq_1970	2	ka	NOUN	na ka ka ta
seq_1970	3	ta	NOUN	na ka ka ta
seq_1971	0	pa	NOUN	pa sa ta
seq_1971	1	sa	NOUN	pa sa ta
seq_1971	2	ta	NOUN	pa sa ta
seq_1972	0	na	NOUN	na ha pa
seq_1972	1	ha	NOUN	na ha pa
seq_1972	2	pa	NOUN	na ha pa
seq_1973	0	ku	NOUN	ku pa pa
seq_1973	1	pa	NOUN	ku pa pa
seq_1973	2	pa	NOUN	ku pa pa
seq_1974	0	ma	NOUN	ma ra an ra pa
seq_1974	1	ra	NOUN	ma ra an ra pa
seq_1974	2	an	ADP	ma ra an ra pa
seq_1974	3	ra	NOUN	ma ra an ra pa
seq_1974	4	pa	NOUN	ma ra an ra pa
seq_1975	0	ku	NOUN	ku ka pa
seq_1975	1	ka	NOUN	ku ka pa
seq_1975	2	pa	NOUN	ku ka pa
seq_1976	0	pa	NOUN	pa la nan
seq_1976	1	la	ADJ	pa la nan
seq_1976	2	nan	NOUN	pa la nan
seq_1977	0	gh	NOUN	gh ka sa
seq_1977	1	ka	NOUN	gh ka sa
seq_1977	2	sa	NOUN	gh ka sa
seq_1978	0	g	NOUN	g nan na pa ka na
seq_1978	1	nan	NOUN	g nan na pa ka na
seq_1978	2	na	NOUN	g nan na pa ka na
seq_1978	3	pa	NOUN	g nan na pa ka na
seq_1978	4	ka	NOUN	g nan na pa ka na
seq_1978	5	na	NOUN	g nan na pa ka na
seq_1979	0	ta	NOUN	ta gh pa
seq_1979	1	gh	NOUN	ta gh pa
seq_1979	2	pa	NOUN	ta gh pa
seq_1980	0	ka	NOUN	ka ra ta ba
seq_1980	1	ra	NOUN	ka ra ta ba
seq_1980	2	ta	NOUN	ka ra ta ba
seq_1980	3	ba	ADJ	ka ra ta ba
seq_1981	0	pa	NOUN	pa sa pa
seq_1981	1	sa	NOUN	pa sa pa
seq_1981	2	pa	NOUN	pa sa pa
seq_1982	0	sa	NOUN	sa sa ra ka ta
seq_1982	1	sa	NOUN	sa sa ra ka ta
seq_1982	2	ra	NOUN	sa sa ra ka ta
seq_1982	3	ka	NOUN	sa sa ra ka ta
seq_1982	4	ta	NOUN	sa sa ra ka ta
seq_1983	0	gh	NOUN	gh bh ta ta
seq_1983	1	bh	VERB	gh bh ta ta
seq_1983	2	ta	NOUN	gh bh ta ta
seq_1983	3	ta	NOUN	gh bh ta ta
seq_1984	0	ma	NOUN	ma ch ha
seq_1984	1	ch	NOUN	ma ch ha
seq_1984	2	ha	NOUN	ma ch ha
seq_1985	0	ma	NOUN	ma ka ch
seq_1985	1	ka	NOUN	ma ka ch
seq_1985	2	ch	NOUN	ma ka ch
seq_1986	0	ja	VERB	ja pa pa nan sa
seq_1986	1	pa	NOUN	ja pa pa nan sa
seq_1986	2	pa	NOUN	ja pa pa nan sa
seq_1986	3	nan	NOUN	ja pa pa nan sa
seq_1986	4	sa	NOUN	ja pa pa nan sa
seq_1987	0	sa	NOUN	sa ra pa gh ja
seq_1987	1	ra	NOUN	sa ra pa gh ja
seq_1987	2	pa	NOUN	sa ra pa gh ja
seq_1987	3	gh	NOUN	sa ra pa gh ja
seq_1987	4	ja	VERB	sa ra pa gh ja
seq_1988	0	ku	NOUN	ku pa ra na
seq_1988	1	pa	NOUN	ku pa ra na
seq_1988	2	ra	NOUN	ku pa ra na
seq_1988	3	na	NOUN	ku pa ra na
seq_1989	0	la	ADJ	la sa gh dh ka
seq_1989	1	sa	NOUN	la sa gh dh ka
seq_1989	2	gh	NOUN	la sa gh dh ka
seq_1989	3	dh	VERB	la sa gh dh ka
seq_1989	4	ka	NOUN	la sa gh dh ka
seq_1990	0	nan	NOUN	nan ka gh ku bh g pa ku
seq_1990	1	ka	NOUN	nan ka gh ku bh g pa ku
seq_1990	2	gh	NOUN	nan ka gh ku bh g pa ku
seq_1990	3	ku	NOUN	nan ka gh ku bh g pa ku
seq_1990	4	bh	VERB	nan ka gh ku bh g pa ku
seq_1990	5	g	NOUN	nan ka gh ku bh g pa ku
seq_1990	6	pa	NOUN	nan ka gh ku bh g pa ku
seq_1990	7	ku	NOUN	nan ka gh ku bh g pa ku
seq_1991	0	ga	ADJ	ga sa ma ra
seq_1991	1	sa	NOUN	ga sa ma ra
seq_1991	2	ma	NOUN	ga sa ma ra
seq_1991	3	ra	NOUN	ga sa ma ra
seq_1992	0	ra	NOUN	ra nan gh
seq_1992	1	nan	NOUN	ra nan gh
seq_1992	2	gh	NOUN	ra nan gh
seq_1993	0	pa	NOUN	pa nan ka mu
seq_1993	1	nan	NOUN	pa nan ka mu
seq_1993	2	ka	NOUN	pa nan ka mu
seq_1993	3	mu	NOUN	pa nan ka mu
seq_1994	0	la	ADJ	la ta ma
seq_1994	1	ta	NOUN	la ta ma
seq_1994	2	ma	NOUN	la ta ma
seq_1995	0	nan	NOUN	nan pa ra gh ta
seq_1995	1	pa	NOUN	nan pa ra gh ta
seq_1995	2	ra	NOUN	nan pa ra gh ta
seq_1995	3	gh	NOUN	nan pa ra gh ta
seq_1995	4	ta	NOUN	nan pa ra gh ta
seq_1996	0	ra	NOUN	ra pa ra la pa la pa
seq_1996	1	pa	NOUN	ra pa ra la pa la pa
seq_1996	2	ra	NOUN	ra pa ra la pa la pa
seq_1996	3	la	ADJ	ra pa ra la pa la pa
seq_1996	4	pa	NOUN	ra pa ra la pa la pa
seq_1996	5	la	ADJ	ra pa ra la pa la pa
seq_1996	6	pa	NOUN	ra pa ra la pa la pa
seq_1997	0	ta	NOUN	ta ha pa ka sa
seq_1997	1	ha	NOUN	ta ha pa ka sa
seq_1997	2	pa	NOUN	ta ha pa ka sa
seq_1997	3	ka	NOUN	ta ha pa ka sa
seq_1997	4	sa	NOUN	ta ha pa ka sa
seq_1998	0	sa	NOUN	sa ra ja
seq_1998	1	ra	NOUN	sa ra ja
seq_1998	2	ja	VERB	sa ra ja
seq_1999	0	ka	NOUN	ka ta ka
seq_1999	1	ta	NOUN	ka ta ka
seq_1999	2	ka	NOUN	ka ta ka
seq_2000	0	ra	NOUN	ra ch na
seq_2000	1	ch	NOUN	ra ch na
seq_2000	2	na	NOUN	ra ch na
seq_2001	0	sa	NOUN	sa na ra
seq_2001	1	na	NOUN	sa na ra
seq_2001	2	ra	NOUN	sa na ra
seq_2002	0	g	NOUN	g bh la ta
seq_2002	1	bh	VERB	g bh la ta
seq_2002	2	la	ADJ	g bh la ta
seq_2002	3	ta	NOUN	g bh la ta
seq_2003	0	ka	NOUN	ka na na
seq_2003	1	na	NOUN	ka na na
seq_2003	2	na	NOUN	ka na na
seq_2004	0	la	ADJ	la na ba na
seq_2004	1	na	NOUN	la na ba na
seq_2004	2	ba	ADJ	la na ba na
seq_2004	3	na	NOUN	la na ba na
seq_2005	0	ha	NOUN	ha ma ka
seq_2005	1	ma	NOUN	ha ma ka
seq_2005	2	ka	NOUN	ha ma ka
seq_2006	0	ta	NOUN	ta ba na ba
seq_2006	1	ba	ADJ	ta ba na ba
seq_2006	2	na	NOUN	ta ba na ba
seq_2006	3	ba	ADJ	ta ba na ba
seq_2007	0	pa	NOUN	pa la da
seq_2007	1	la	ADJ	pa la da
seq_2007	2	da	VERB	pa la da
seq_2008	0	la	ADJ	la ka sa ma
seq_2008	1	ka	NOUN	la ka sa ma
seq_2008	2	sa	NOUN	la ka sa ma
seq_2008	3	ma	NOUN	la ka sa ma
seq_2009	0	na	NOUN	na ra ma sa
seq_2009	1	ra	NOUN	na ra ma sa
seq_2009	2	ma	NOUN	na ra ma sa
seq_2009	3	sa	NOUN	na ra ma sa
seq_2010	0	nan	NOUN	nan ba nan
seq_2010	1	ba	ADJ	nan ba nan
seq_2010	2	nan	NOUN	nan ba nan
seq_2011	0	ku	NOUN	ku na ka pa na
seq_2011	1	na	NOUN	ku na ka pa na
seq_2011	2	ka	NOUN	ku na ka pa na
seq_2011	3	pa	NOUN	ku na ka pa na
seq_2011	4	na	NOUN	ku na ka pa na
seq_2012	0	pa	NOUN	pa pa ta nan pa
seq_2012	1	pa	NOUN	pa pa ta nan pa
seq_2012	2	ta	NOUN	pa pa ta nan pa
seq_2012	3	nan	NOUN	pa pa ta nan pa
seq_2012	4	pa	NOUN	pa pa ta nan pa
seq_2013	0	ra	NOUN	ra sa ka ma
seq_2013	1	sa	NOUN	ra sa ka ma
seq_2013	2	ka	NOUN	ra sa ka ma
seq_2013	3	ma	NOUN	ra sa ka ma
seq_2014	0	ba	ADJ	ba ra mu pa nan mu
seq_2014	1	ra	NOUN	ba ra mu pa nan mu
seq_2014	2	mu	NOUN	ba ra mu pa nan mu
seq_2014	3	pa	NOUN	ba ra mu pa nan mu
seq_2014	4	nan	NOUN	ba ra mu pa nan mu
seq_2014	5	mu	NOUN	ba ra mu pa nan mu
seq_2015	0	ta	NOUN	ta dh ka ra ka ka ha na
seq_2015	1	dh	VERB	ta dh ka ra ka ka ha na
seq_2015	2	ka	NOUN	ta dh ka ra ka ka ha na
seq_2015	3	ra	NOUN	ta dh ka ra ka ka ha na
seq_2015	4	ka	NOUN	ta dh ka ra ka ka ha na
seq_2015	5	ka	NOUN	ta dh ka ra ka ka ha na
seq_2015	6	ha	NOUN	ta dh ka ra ka ka ha na
seq_2015	7	na	NOUN	ta dh ka ra ka ka ha na
seq_2016	0	la	ADJ	la gh ta
seq_2016	1	gh	NOUN	la gh ta
seq_2016	2	ta	NOUN	la gh ta
seq_2017	0	ma	NOUN	ma g la
seq_2017	1	g	NOUN	ma g la
seq_2017	2	la	ADJ	ma g la
seq_2018	0	na	NOUN	na ma ba pa ka
seq_2018	1	ma	NOUN	na ma ba pa ka
seq_2018	2	ba	ADJ	na ma ba pa ka
seq_2018	3	pa	NOUN	na ma ba pa ka
seq_2018	4	ka	NOUN	na ma ba pa ka
seq_2019	0	g	NOUN	g sa ku
seq_2019	1	sa	NOUN	g sa ku
seq_2019	2	ku	NOUN	g sa ku
seq_2020	0	ra	NOUN	ra ta ta ra
seq_2020	1	ta	NOUN	ra ta ta ra
seq_2020	2	ta	NOUN	ra ta ta ra
seq_2020	3	ra	NOUN	ra ta ta ra
seq_2021	0	ra	NOUN	ra ba ku
seq_2021	1	ba	ADJ	ra ba ku
seq_2021	2	ku	NOUN	ra ba ku
seq_2022	0	ka	NOUN	ka dh na na la
seq_2022	1	dh	VERB	ka dh na na la
seq_2022	2	na	NOUN	ka dh na na la
seq_2022	3	na	NOUN	ka dh na na la
seq_2022	4	la	ADJ	ka dh na na la
seq_2023	0	ch	NOUN	ch pa la
seq_2023	1	pa	NOUN	ch pa la
seq_2023	2	la	ADJ	ch pa la
seq_2024	0	ka	NOUN	ka na ta gh
seq_2024	1	na	NOUN	ka na ta gh
seq_2024	2	ta	NOUN	ka na ta gh
seq_2024	3	gh	NOUN	ka na ta gh
seq_2025	0	na	NOUN	na ra na ra
seq_2025	1	ra	NOUN	na ra na ra
seq_2025	2	na	NOUN	na ra na ra
seq_2025	3	ra	NOUN	na ra na ra
seq_2026	0	ka	NOUN	ka ta ja ku
seq_2026	1	ta	NOUN	ka ta ja ku
seq_2026	2	ja	VERB	ka ta ja ku
seq_2026	3	ku	NOUN	ka ta ja ku
seq_2027	0	ra	NOUN	ra ka pa
seq_2027	1	ka	NOUN	ra ka pa
seq_2027	2	pa	NOUN	ra ka pa
seq_2028	0	ta	NOUN	ta ka ma
seq_2028	1	ka	NOUN	ta ka ma
seq_2028	2	ma	NOUN	ta ka ma
seq_2029	0	ch	NOUN	ch ch ku
seq_2029	1	ch	NOUN	ch ch ku
seq_2029	2	ku	NOUN	ch ch ku
seq_2030	0	ra	NOUN	ra pa sa
seq_2030	1	pa	NOUN	ra pa sa
seq_2030	2	sa	NOUN	ra pa sa
seq_2031	0	bh	VERB	bh na bh
seq_2031	1	na	NOUN	bh na bh
seq_2031	2	bh	VERB	bh na bh
seq_2032	0	ka	NOUN	ka na sa ch
seq_2032	1	na	NOUN	ka na sa ch
seq_2032	2	sa	NOUN	ka na sa ch
seq_2032	3	ch	NOUN	ka na sa ch
seq_2033	0	na	NOUN	na pa pa na pa na pa na
seq_2033	1	pa	NOUN	na pa pa na pa na pa na
seq_2033	2	pa	NOUN	na pa pa na pa na pa na
seq_2033	3	na	NOUN	na pa pa na pa na pa na
seq_2033	4	pa	NOUN	na pa pa na pa na pa na
seq_2033	5	na	NOUN	na pa pa na pa na pa na
seq_2033	6	pa	NOUN	na pa pa na pa na pa na
seq_2033	7	na	NOUN	na pa pa na pa na pa na
seq_2034	0	ma	NOUN	ma ra ta
seq_2034	1	ra	NOUN	ma ra ta
seq_2034	2	ta	NOUN	ma ra ta
seq_2035	0	na	NOUN	na ka na
seq_2035	1	ka	NOUN	na ka na
seq_2035	2	na	NOUN	na ka na
seq_2036	0	ka	NOUN	ka gh ku ch
seq_2036	1	gh	NOUN	ka gh ku ch
seq_2036	2	ku	NOUN	ka gh ku ch
seq_2036	3	ch	NOUN	ka gh ku ch
seq_2037	0	pa	NOUN	pa ra na
seq_2037	1	ra	NOUN	pa ra na
seq_2037	2	na	NOUN	pa ra na
seq_2038	0	ku	NOUN	ku ra pa pa
seq_2038	1	ra	NOUN	ku ra pa pa
seq_2038	2	pa	NOUN	ku ra pa pa
seq_2038	3	pa	NOUN	ku ra pa pa
seq_2039	0	la	ADJ	la ra pa
seq_2039	1	ra	NOUN	la ra pa
seq_2039	2	pa	NOUN	la ra pa
seq_2040	0	na	NOUN	na ta na la dh na
seq_2040	1	ta	NOUN	na ta na la dh na
seq_2040	2	na	NOUN	na ta na la dh na
seq_2040	3	la	ADJ	na ta na la dh na
seq_2040	4	dh	VERB	na ta na la dh na
seq_2040	5	na	NOUN	na ta na la dh na
seq_2041	0	dh	VERB	dh ba sa
